State_Name,District_Name,Crop_Year,Season,Crop,Area,Production
Karnataka,Bengaluru Rural,2005,Rabi,Groundnut,11397.8,15791.5
Haryana,Hisar,2017,Kharif,Bajra,84175.8,117866.8
Odisha,Cuttack,2012,Kharif,Jute,41547.7,109922.4
Maharashtra,Nashik,2018,Kharif,Cotton,105609.0,57675.2
Assam,Dibrugarh,2006,Winter,Rice,19302.7,55133.3
Haryana,Hisar,2000,Rabi,Mustard,72202.4,96928.3
Madhya Pradesh,Indore,1997,Rabi,Maize,27254.7,77913.1
Gujarat,Ahmedabad,2000,Kharif,Groundnut,29665.3,39198.5
Maharashtra,Nashik,2014,Kharif,Onion,56813.8,1109534.9
Haryana,Panipat,2009,Rabi,Mustard,91348.7,90560.8
Assam,Guwahati,2000,Autumn,Rice,17219.2,47753.8
Gujarat,Surat,2002,Kharif,Tobacco,52397.6,90851.0
Tamil Nadu,Madurai,1998,Autumn,Rice,2888.8,8220.3
Karnataka,Mysuru,2019,Kharif,Sunflower,34512.3,25137.9
Andhra Pradesh,Chittoor,2010,Rabi,Maize,51983.2,164348.1
Andhra Pradesh,Anantapur,2004,Autumn,Rice,3881.5,
Uttar Pradesh,Kanpur,2007,Rabi,Gram,15349.7,15205.5
Uttar Pradesh,Kanpur,2001,Winter,Rice,8990.3,23741.5
Uttar Pradesh,Varanasi,2020, Kharif ,Tur,43595.2,46594.6
Gujarat,Rajkot,2005,Kharif,Tobacco,41566.4,86449.4
West Bengal,Bardhaman,1999,Autumn,Rice,8345.1,19684.9
Bihar,Muzaffarpur,2015,Rabi,Potato,70081.3,1889703.9
Maharashtra,Aurangabad,2016,Kharif,Onion,77818.2,2083489.4
Karnataka,Belagavi,2013,Rabi,Groundnut,13372.8,19528.2
Rajasthan,Bikaner,2021,Kharif,Bajra,67816.3,78832.2
Gujarat,Ahmedabad,2001,Kharif,Onion,6791.0,121474.0
Bihar,Bhagalpur,2011,Rabi,Maize,36459.7,88772.1
Karnataka,Ballari,2019,Kharif,Jowar,9932.8,8137.6
Madhya Pradesh,Gwalior,2000,Kharif,Maize,23822.9,72089.4
Gujarat,Vadodara,2012,Kharif,Onion,11875.8,278137.8
Maharashtra,Nashik,2021,Kharif,Soybean,118506.4,237469.2
Odisha,Puri,2009,Winter,Rice,12502.9,26436.4
Rajasthan,Bikaner,2014,Rabi,Mustard,47492.0,68711.2
Tamil Nadu,Thanjavur,2002,Kharif,Rice,6157.9,13440.1
Karnataka,Belagavi,2018,Kharif,Sunflower,35742.7,23496.5
Andhra Pradesh,Chittoor,1997, Winter ,Rice,5569.7,14149.3
Uttar Pradesh,Meerut,2011,Rabi,Wheat,85713.8,
Tamil Nadu,Coimbatore,2011,Whole Year,Sugarcane,19938.9,1409051.1
Maharashtra,Nashik,2009,Whole Year,Banana,43186.2,1739301.1
Assam,Guwahati,1999,Kharif,Jute,80293.8,153813.6
Gujarat,Surat,2015,Rabi,Groundnut,38564.2,53439.1
Andhra Pradesh,Anantapur,2003,Whole Year,Banana,92985.2,3402260.6
Assam,Guwahati,2007,Kharif,Rice,32534.4,90208.8
Gujarat,Vadodara,2005,Kharif,Onion,11979.5,264406.6
Gujarat,Surat,2002,Rabi,Groundnut,37050.2,35828.7
Odisha,Sambalpur,2011, Kharif ,Jute,55073.0,108751.3
Punjab,Patiala,2006,Rabi,Wheat,51036.7,158574.4
Maharashtra,Pune,2002,Kharif,Cotton,73311.7,26603.0
Madhya Pradesh,Bhopal,2012,Rabi,Barley,30720.5,61366.3
Uttar Pradesh,Meerut,2005,Rabi,Gram,15712.8,12974.2
Bihar,Bhagalpur,2007,Rabi,Maize,31741.8,102615.3
Assam,Guwahati,2013,Kharif,Jute,75496.2,164027.1
Tamil Nadu,Thanjavur,2005,Kharif,Rice,9261.3,24940.0
Punjab,Ludhiana,2003, Winter ,Rice,9412.6,29727.6
Andhra Pradesh,Guntur,2002,Kharif,Cotton,54804.2,20641.9
Madhya Pradesh,Indore,2001,Rabi,Gram,56431.7,64162.2
Uttar Pradesh,Varanasi,2002,Kharif,Tur,41677.6,32329.9
West Bengal,Murshidabad,2020,Kharif,Rice,26768.2,88848.6
West Bengal,Bardhaman,2020,Autumn,Rice,14139.5,44491.7
West Bengal,Nadia,2002,Kharif,Rice,38752.2,74301.8
Madhya Pradesh,Indore,2004,Rabi,Wheat,97857.3,237430.8
Andhra Pradesh,Chittoor,2000, Autumn ,Rice,3494.9,7369.0
West Bengal,Hooghly,2003, Kharif ,Rice,37226.9,95398.3
Andhra Pradesh,Guntur,2002,Kharif,Tobacco,60661.3,105521.9
Maharashtra,Kolhapur,2000,Kharif,Onion,32063.0,613053.8
Andhra Pradesh,Krishna,2021,Rabi,Maize,51458.9,210067.5
West Bengal,Hooghly,2006,Rabi,Potato,52615.9,1576394.2
Gujarat,Ahmedabad,2007,Kharif,Cotton,19259.7,9284.5
Maharashtra,Kolhapur,1997,Kharif,Jowar,31204.5,33784.0
Uttar Pradesh,Kanpur,2013,Rabi,Barley,67636.1,143531.3
Madhya Pradesh,Jabalpur,1997,Kharif,Jowar,26445.5,24482.6
Karnataka,Bengaluru Rural,2009,Whole Year,Coconut,66502.2,496183.3
Karnataka,Mysuru,2006,Kharif,Jowar,7722.2,7766.4
Karnataka,Mysuru,2020,Whole Year,Sugarcane,99847.3,8714220.4
Madhya Pradesh,Gwalior,2011,Kharif,Maize,49558.7,155505.6
Kerala,Kottayam,2001,Whole Year,Coconut,90901.1,848659.3
Madhya Pradesh,Gwalior,2014,Kharif,Soybean,45758.6,62509.8
Madhya Pradesh,Bhopal,2015,Kharif,Soybean,49062.6,65111.9
Karnataka,Bengaluru Rural,2021,Whole Year,Coconut,71453.2,662420.3
Karnataka,Ballari,2021,Kharif,Onion,28657.9,887380.0
Odisha,Balasore,2005,Winter,Rice,15473.8,44497.5
Punjab,Jalandhar,2000, Kharif ,Cotton,66083.0,25346.3
West Bengal,Bardhaman,2000,Kharif,Rice,36383.2,104057.6
Kerala,Kottayam,2007,Whole Year,Coconut,79700.0,692091.4
Odisha,Puri,2019,Kharif,Jute,64673.0,129071.4
West Bengal,Hooghly,2010,Kharif,Rice,27337.6,84942.1
Andhra Pradesh,Anantapur,2008,Rabi,Sunflower,10818.5,10119.1
Gujarat,Surat,2007,Kharif,Bajra,17998.1,24329.6
Rajasthan,Jaipur,2014,Kharif,Bajra,62786.7,66406.9
Madhya Pradesh,Indore,1997,Rabi,Jowar,20191.3,19920.4
Madhya Pradesh,Indore,2007,Rabi,Gram,97607.3,88191.5
Rajasthan,Kota,2003,Kharif,Bajra,56352.5,68209.5
Karnataka,Bengaluru Rural,2000, Rabi ,Onion,18307.8,356287.1
Punjab,Ludhiana,1997,Rabi,Wheat,61577.0,174653.2
Uttar Pradesh,Agra,2007, Rabi ,Potato,33035.7,869001.8
Uttar Pradesh,Meerut,2013,Rabi,Mustard,25112.4,35017.2
Maharashtra,Nashik,1999,Whole Year,Sugarcane,22412.7,1496260.3
Rajasthan,Kota,2003,Rabi,Barley,18814.0,40349.9
Uttar Pradesh,Meerut,2021,Rabi,Wheat,73368.5,308232.3
Punjab,Amritsar,2000,Kharif,Rice,13752.5,35498.3
Andhra Pradesh,Anantapur,2005,Whole Year,Banana,60688.7,2397480.3
Karnataka,Mysuru,2014,Kharif,Onion,18214.8,369548.6
Haryana,Karnal,1998,Rabi,Mustard,62351.2,85934.4
Uttar Pradesh,Kanpur,2004,Rabi,Mustard,18315.0,19738.2
Tamil Nadu,Salem,2004,Kharif,Groundnut,9943.3,11426.4
Madhya Pradesh,Jabalpur,2009,Rabi,Jowar,38457.4,27853.2
Rajasthan,Bikaner,2009,Kharif,Bajra,60156.4,63247.2
Karnataka,Bengaluru Rural,1999,Kharif,Tur,89143.7,84545.6
Haryana,Rohtak,2002,Kharif,Bajra,67221.3,83325.2
Andhra Pradesh,Guntur,2011,Autumn,Rice,6255.6,19890.2
Madhya Pradesh,Indore,2013,Rabi,Barley,43529.0,103889.4
Andhra Pradesh,Guntur,2003,Kharif,Sunflower,8851.9,6611.8
Tamil Nadu,Madurai,1998,Whole Year,Coconut,42236.4,390340.4
Karnataka,Belagavi,2018,Whole Year,Sugarcane,89027.6,7300190.9
Gujarat,Vadodara,2003,Kharif,Onion,11108.4,201645.8
Punjab,Jalandhar,2007, Kharif ,Cotton,98248.9,54973.1
Kerala,Thrissur,2010,Whole Year,Coconut,74265.1,645674.1
Karnataka,Bengaluru Rural,2001,Rabi,Groundnut,10567.0,16396.0
Tamil Nadu,Madurai,2004,Whole Year,Banana,48979.2,1645206.4
Rajasthan,Jaipur,2006,Rabi,Wheat,70095.4,257792.4
Uttar Pradesh,Lucknow,2000,Rabi,Potato,27460.8,694109.4
Karnataka,Bengaluru Rural,2011,Kharif,Groundnut,14618.1,17335.1
Odisha,Cuttack,2013,Autumn,Rice,5804.4,16846.8
Punjab,Patiala,2019,Autumn,Rice,8511.9,30033.2
Maharashtra,Pune,2012,Kharif,Cotton,117990.6,59704.6
Karnataka,Belagavi,2010,Rabi,Sunflower,46322.2,37664.4
Uttar Pradesh,Lucknow,2010,Kharif,Bajra,27511.0,36020.0
Tamil Nadu,Thanjavur,2009,Whole Year,Sugarcane,16249.4,1050600.0
Maharashtra,Nashik,1999,Whole Year,Banana,28323.8,964947.5
Uttar Pradesh,Varanasi,2014,Rabi,Gram,14926.3,13181.1
Uttar Pradesh,Agra,2009,Whole Year,Sugarcane,69900.0,3675395.5
Madhya Pradesh,Gwalior,2001,Rabi,Maize,29634.5,85180.6
Punjab,Ludhiana,2006,Winter,Rice,7018.6,19792.5
Karnataka,Bengaluru Rural,2013,Kharif,Jowar,7619.9,7198.2
Maharashtra,Pune,2006,Whole Year,Sugarcane,19495.6,1149828.3
Maharashtra,Kolhapur,2000,Rabi,Jowar,25299.7,23934.6
Andhra Pradesh,Anantapur,2005,Kharif,Tobacco,39902.7,60692.4
Andhra Pradesh,Krishna,2006,Whole Year,Banana,76979.8,3212963.3
Rajasthan,Jodhpur,2020,Rabi,Wheat,69618.3,252652.0
Maharashtra,Nashik,2016,Whole Year,Sugarcane,30362.4,1977971.3
Bihar,Muzaffarpur,2012,Autumn,Rice,13726.9,40705.8
Maharashtra,Nashik,1997,Whole Year,Sugarcane,27793.5,1897505.8
Bihar,Bhagalpur,2012,Kharif,Maize,44035.8,150432.4
Haryana,Karnal,2001,Rabi,Mustard,89050.1,92513.8
Andhra Pradesh,Guntur,1999,Whole Year,Banana,62039.7,2617104.8
Maharashtra,Kolhapur,2011,Kharif,Tur,42117.9,38968.3
Andhra Pradesh,Krishna,2009,Autumn,Rice,5875.7,14340.6
Karnataka,Belagavi,1999,Rabi,Maize,27168.5,73491.3
Uttar Pradesh,Agra,2005,Rabi,Wheat,79568.0,242375.1
Madhya Pradesh,Bhopal,2020,Kharif,Soybean,35591.6,
Tamil Nadu,Salem,2015,Whole Year,Coconut,56764.9,435234.6
Uttar Pradesh,Agra,2010,Rabi,Gram,13741.0,16543.5
Andhra Pradesh,Anantapur,2015,Kharif,Maize,46338.9,116095.5
Andhra Pradesh,Anantapur,2014, Kharif ,Maize,62404.5,191109.2
Gujarat,Ahmedabad,1998,Whole Year,Banana,55501.3,2278632.5
Karnataka,Belagavi,2002,Kharif,Onion,12479.8,167768.0
Rajasthan,Jaipur,2007,Rabi,Mustard,43450.1,62629.5
Maharashtra,Kolhapur,2019,Kharif,Onion,73821.0,2020157.4
Rajasthan,Kota,2016,Rabi,Wheat,91918.3,345488.2
Rajasthan,Bikaner,2016,Kharif,Bajra,87008.4,110196.2
Uttar Pradesh,Lucknow,1997,Rabi,Barley,83608.5,229169.3
Odisha,Puri,2016,Winter,Rice,9138.7,29227.3
Andhra Pradesh,Krishna,2021,Rabi,Groundnut,20146.2,28422.8
Gujarat,Surat,2021,Whole Year,Banana,58511.0,2972817.9
Odisha,Puri,2007,Kharif,Rice,15592.9,34250.5
Bihar,Gaya,2020,Kharif,Maize,42962.5,181292.7
Uttar Pradesh,Varanasi,2011,Kharif,Tur,41309.8,45358.3
Karnataka,Ballari,1997,Rabi,Sunflower,55556.7,51966.6
Rajasthan,Bikaner,2012,Rabi,Barley,11956.5,31887.5
Uttar Pradesh,Meerut,2005,Rabi,Mustard,18719.5,22754.3
Rajasthan,Bikaner,2004,Kharif,Bajra,65175.2,67790.0
Assam,Guwahati,2003,Winter,Rice,18290.6,59594.6
Tamil Nadu,Madurai,2017,Winter,Rice,5460.0,15057.7
Andhra Pradesh,Anantapur,2007,Rabi,Maize,45845.6,149261.2
Bihar,Gaya,2013, Rabi ,Potato,81197.5,2384179.5
Uttar Pradesh,Agra,2013,Rabi,Potato,38563.5,1025145.4
Andhra Pradesh,Krishna,2017,Rabi,Maize,44552.0,177833.2
Andhra Pradesh,Krishna,2016,Rabi,Groundnut,19024.6,30486.9
Bihar,Gaya,2016,Rabi,Maize,29273.0,106684.8
Andhra Pradesh,Anantapur,2004,Rabi,Groundnut,12442.0,14837.4
Andhra Pradesh,Krishna,2011,Kharif,Rice,15774.9,48980.1
Maharashtra,Kolhapur,2002,Kharif,Jowar,37060.5,36208.4
Gujarat,Vadodara,2004,Kharif,Groundnut,24320.6,33113.2
Maharashtra,Nagpur,2013, Whole Year ,Sugarcane,24579.3,1642928.8
Gujarat,Ahmedabad,2012,Kharif,Groundnut,28470.0,41598.2
Madhya Pradesh,Gwalior,2015,Rabi,Barley,42653.3,76522.2
Madhya Pradesh,Jabalpur,2017,Rabi,Wheat,119280.5,413294.6
Tamil Nadu,Thanjavur,2018,Whole Year,Banana,33084.5,1435913.0
Uttar Pradesh,Agra,2002,Rabi,Wheat,83487.4,197668.4
West Bengal,Murshidabad,2006,Winter,Rice,20531.0,67921.2
Punjab,Jalandhar,2017,Rabi,Wheat,74507.0,227228.8
Maharashtra,Kolhapur,1999,Kharif,Jowar,26117.1,26373.8
Bihar,Bhagalpur,2011,Winter,Rice,21991.8,56078.9
Gujarat,Vadodara,2009,Kharif,Tobacco,62025.9,95348.3
Tamil Nadu,Thanjavur,2016,Whole Year,Sugarcane,21210.6,1379995.3
West Bengal,Murshidabad,2002,Autumn,Rice,12110.5,29003.1
Punjab,Ludhiana,2009,Kharif,Cotton,67180.3,32215.3
Andhra Pradesh,Guntur,2013, Rabi ,Maize,40218.0,161782.5
Karnataka,Bengaluru Rural,2009,Kharif,Jowar,8931.1,8272.7
Maharashtra,Kolhapur,2013,Kharif,Tur,38195.6,31396.3
Gujarat,Surat,1997,Whole Year,Banana,49412.0,1660729.0
Punjab,Ludhiana,2001,Autumn,Rice,3947.0,11660.7
Uttar Pradesh,Meerut,2014,Whole Year,Sugarcane,78795.8,5294406.2
Andhra Pradesh,Chittoor,2007,Kharif,Groundnut,21545.6,31653.0
Uttar Pradesh,Meerut,2010,Whole Year,Sugarcane,76041.4,5655228.6
Maharashtra,Pune,2009,Kharif,Jowar,30008.1,24660.8
Uttar Pradesh,Meerut,2009,Rabi,Mustard,24589.4,
Madhya Pradesh,Jabalpur,2016,Rabi,Gram,81139.3,89097.5
Uttar Pradesh,Kanpur,1998,Winter,Rice,8685.1,18406.9
Punjab,Amritsar,2004,Autumn,Rice,4128.9,9914.9
Uttar Pradesh,Lucknow,2003,Kharif,Rice,14104.1,37308.2
Gujarat,Vadodara,2016,Whole Year,Banana,67456.8,3066992.5
Maharashtra,Nashik,2007,Kharif,Onion,43873.6,969828.8
Tamil Nadu,Thanjavur,2004,Whole Year,Coconut,40602.5,348297.3
Rajasthan,Jaipur,2019,Rabi,Barley,20523.8,52213.4
Gujarat,Ahmedabad,2003, Kharif ,Tobacco,44907.5,69946.7
Bihar,Patna,2015,Kharif,Maize,39579.0,142149.0
Tamil Nadu,Madurai,1997,Kharif,Groundnut,8777.0,12263.9
Tamil Nadu,Madurai,2014,Rabi,Groundnut,12603.0,17726.2
Karnataka,Bengaluru Rural,2011,Rabi,Onion,21276.1,411566.7
Punjab,Patiala,2008,Winter,Rice,8654.6,25550.8
Rajasthan,Bikaner,2001,Rabi,Mustard,34024.0,51943.4
Rajasthan,Kota,2017,Kharif,Bajra,63205.4,93763.3
Tamil Nadu,Thanjavur,2001,Whole Year,Coconut,52636.2,501673.5
Tamil Nadu,Coimbatore,2008,Autumn,Rice,2930.8,9608.4
Andhra Pradesh,Anantapur,2001,Kharif,Tobacco,46485.0,77228.3
Maharashtra,Pune,2015,Kharif,Tur,25932.7,19107.5
Uttar Pradesh,Meerut,2002,Kharif,Bajra,32929.1,33398.9
Uttar Pradesh,Kanpur,2013,Rabi,Gram,13719.3,16185.8
Bihar,Muzaffarpur,2020,Autumn,Rice,8459.9,27666.8
Andhra Pradesh,Chittoor,2011, Kharif ,Sunflower,12708.1,11198.6
Karnataka,Bengaluru Rural,2005, Kharif ,Onion,21810.1,358848.4
Madhya Pradesh,Bhopal,2005,Rabi,Gram,87837.5,75347.5
Haryana,Hisar,2009,Kharif,Bajra,74955.9,88560.5
Gujarat,Ahmedabad,1997,Kharif,Tobacco,69778.5,119701.0
Maharashtra,Nagpur,1998,Whole Year,Banana,36943.0,1355339.0
Tamil Nadu,Madurai,2001,Whole Year,Sugarcane,28098.5,1858210.3
Uttar Pradesh,Agra,2004,Rabi,Wheat,65914.2,193493.7
Punjab,Jalandhar,1998,Winter,Rice,8310.0,22230.8
Andhra Pradesh,Krishna,2007,Autumn,Rice,4926.1,12361.4
Maharashtra,Nashik,2017,Kharif,Jowar,28295.3,24655.8
Bihar,Patna,1999,Rabi,Potato,47131.6,1154469.2
Andhra Pradesh,Krishna,2013,Kharif,Cotton,109968.4,61739.3
Punjab,Ludhiana,1998,Kharif,Cotton,89009.1,41755.3
Madhya Pradesh,Indore,2001,Kharif,Soybean,25138.6,31301.9
Bihar,Bhagalpur,2000,Winter,Rice,10906.7,32449.5
Maharashtra,Aurangabad,2005,Whole Year,Sugarcane,18490.7,1194911.4
Madhya Pradesh,Indore,2009,Rabi,Gram,69073.4,54524.8
Assam,Silchar,2008,Autumn,Rice,10428.6,35978.8
Punjab,Jalandhar,2016,Kharif,Rice,15287.1,45992.2
Madhya Pradesh,Indore,2006,Rabi,Jowar,26361.2,26688.5
Maharashtra,Aurangabad,2012,Whole Year,Banana,44109.1,1919520.0
Karnataka,Belagavi,2008,Rabi,Maize,29375.1,90930.3
Karnataka,Bengaluru Rural,2013,Kharif,Onion,26546.3,627520.5
Gujarat,Rajkot,2006,Kharif,Tobacco,60267.3,95942.0
West Bengal,Murshidabad,2010,Kharif,Jute,38533.4,95434.3
Karnataka,Mysuru,2017,Kharif,Sunflower,39380.4,32065.6
Gujarat,Rajkot,2020,Rabi,Onion,13623.7,387170.8
Uttar Pradesh,Agra,2007,Rabi,Potato,33035.7,869001.8
Uttar Pradesh,Kanpur,2020,Kharif,Rice,13044.9,44190.8
Rajasthan,Jaipur,2019, Kharif ,Bajra,62908.3,58826.3
Bihar,Muzaffarpur,2013,Rabi,Maize,26484.6,102219.5
Uttar Pradesh,Lucknow,2000,Winter,Rice,7030.7,19425.4
Karnataka,Mysuru,2009,Rabi,Onion,22967.2,383064.8
Andhra Pradesh,Anantapur,2014,Whole Year,Banana,89673.8,3362957.3
Andhra Pradesh,Krishna,2018,Kharif,Maize,55733.1,269529.7
Karnataka,Belagavi,1997,Rabi,Jowar,14072.1,14335.7
Tamil Nadu,Salem,2005,Winter,Rice,4349.3,10729.9
Karnataka,Bengaluru Rural,2016,Whole Year,Sugarcane,95699.6,7650159.2
Gujarat,Vadodara,2010,Kharif,Tobacco,57615.2,110768.5
Assam,Guwahati,2016,Kharif,Jute,67676.6,177082.9
Andhra Pradesh,Chittoor,1999,Rabi,Groundnut,13354.0,16958.0
Madhya Pradesh,Jabalpur,2011,Rabi,Gram,92364.8,93905.9
Andhra Pradesh,Anantapur,2013,Whole Year,Banana,77948.2,3177372.7
Assam,Guwahati,2014,Kharif,Jute,85086.6,175517.4
Punjab,Patiala,1999,Kharif,Cotton,87118.0,40222.1
Uttar Pradesh,Agra,2012, Kharif ,Tur,34141.1,29839.3
Gujarat,Surat,1998,Kharif,Tobacco,39585.2,72681.7
Tamil Nadu,Coimbatore,1999,Kharif,Rice,7274.1,19207.7
Odisha,Cuttack,2009,Kharif,Jute,69782.6,120538.0
Karnataka,Bengaluru Rural,2002,Kharif,Jowar,12845.0,10402.2
Karnataka,Ballari,2020,Kharif,Onion,28538.4,785068.4
Uttar Pradesh,Agra,1997,Rabi,Mustard,17558.6,22373.1
Karnataka,Belagavi,2006,Kharif,Tobacco,45589.3,86258.5
Rajasthan,Bikaner,2000,Rabi,Barley,24049.0,60957.1
Karnataka,Bengaluru Rural,1999,Rabi,Onion,13912.8,238076.6
Rajasthan,Kota,2007,Kharif,Soybean,47087.6,50196.3
Tamil Nadu,Salem,2003,Whole Year,Sugarcane,28529.2,1555297.7
Assam,Guwahati,2008,Winter,Rice,16830.4,42362.9
Karnataka,Bengaluru Rural,2003,Whole Year,Coconut,66762.0,
Andhra Pradesh,Anantapur,2014,Rabi,Maize,44905.3,125910.7
Tamil Nadu,Madurai,2002,Rabi,Groundnut,9420.5,10347.6
Karnataka,Ballari,2021,Rabi,Onion,26991.7,856496.1
Punjab,Ludhiana,2011,Winter,Rice,8376.6,30786.4
Maharashtra,Nagpur,2018,Rabi,Onion,64771.9,1721282.1
Punjab,Patiala,2010,Autumn,Rice,5473.3,14562.4
Andhra Pradesh,Krishna,2016,Rabi,Maize,30607.9,116155.1
Uttar Pradesh,Agra,2000,Rabi,Barley,46572.4,117159.4
Tamil Nadu,Thanjavur,2003,Whole Year,Coconut,75988.5,724043.9
Tamil Nadu,Madurai,2011,Kharif,Rice,9908.8,24828.1
Madhya Pradesh,Indore,2021,Kharif,Maize,27452.3,100777.2
Gujarat,Surat,2018,Rabi,Onion,9902.0,261336.9
Andhra Pradesh,Anantapur,2020,Kharif,Sunflower,11419.7,7342.0
Bihar,Patna,2005,Autumn,Rice,7513.5,20548.3
Madhya Pradesh,Gwalior,1999,Rabi,Gram,55440.4,39890.6
Maharashtra,Kolhapur,2002,Kharif,Onion,42187.4,636931.4
Uttar Pradesh,Agra,2012,Kharif,Rice,14595.1,42054.8
Tamil Nadu,Madurai,2000,Winter,Rice,3440.8,9174.0
Punjab,Patiala,2018,Kharif,Rice,13515.3,41786.4
Punjab,Patiala,1999,Kharif,Rice,13648.6,38015.6
Bihar,Gaya,2020,Rabi,Potato,58855.8,1898266.6
Assam,Silchar,2013,Winter,Rice,14877.1,45228.6
Madhya Pradesh,Jabalpur,2009,Rabi,Maize,32046.4,91119.1
Andhra Pradesh,Anantapur,2015,Kharif,Maize,46338.9,116095.5
Andhra Pradesh,Anantapur,1999,Kharif,Groundnut,18459.5,28060.8
Haryana,Hisar,2005,Rabi,Mustard,87979.0,97961.0
Uttar Pradesh,Kanpur,2019,Rabi,Gram,24028.8,24772.8
Maharashtra,Pune,2005,Whole Year,Banana,33074.7,1493088.7
Maharashtra,Nagpur,2007,Kharif,Tur,24631.8,23656.5
Uttar Pradesh,Agra,2004,Whole Year,Sugarcane,70710.3,4611660.5
Punjab,Amritsar,1997,Kharif,Cotton,76588.9,33947.7
Gujarat,Rajkot,2000,Rabi,Groundnut,34198.0,50505.9
Uttar Pradesh,Meerut,2017,Rabi,Barley,75273.1,168765.7
Haryana,Panipat,2015,Rabi,Mustard,91524.3,115408.5
Haryana,Rohtak,2020,Rabi,Mustard,78473.5,122241.7
Karnataka,Belagavi,2021,Kharif,Tobacco,71111.9,125470.5
Rajasthan,Bikaner,2016,Rabi,Gram,119169.9,138196.6
West Bengal,Nadia,2000,Autumn,Rice,14532.6,36947.9
Bihar,Gaya,2003, Autumn ,Rice,8782.6,27547.8
Karnataka,Mysuru,2020,Whole Year,Coconut,78027.1,772740.1
Karnataka,Belagavi,2011,Rabi,Sunflower,46174.4,36572.2
Punjab,Jalandhar,1999,Winter,Rice,7081.5,15331.2
Rajasthan,Jodhpur,2015,Kharif,Soybean,69446.4,94553.4
Karnataka,Bengaluru Rural,2020,Kharif,Tobacco,48216.9,84882.2
Assam,Guwahati,2003,Autumn,Rice,13887.1,40506.9
Gujarat,Surat,2019,Rabi,Onion,17627.3,380612.4
Andhra Pradesh,Anantapur,2016,Kharif,Tobacco,59480.9,109811.6
Uttar Pradesh,Meerut,2008,Rabi,Gram,17820.2,19438.6
Tamil Nadu,Coimbatore,2007,Winter,Rice,4903.1,14544.7
Karnataka,Mysuru,2010,Whole Year,Sugarcane,103984.8,7900731.5
Tamil Nadu,Madurai,1997,Whole Year,Sugarcane,25880.1,1577023.4
Uttar Pradesh,Varanasi,2013,Kharif,Bajra,42618.4,51933.5
Karnataka,Mysuru,2000,Kharif,Groundnut,20310.3,31912.4
Karnataka,Belagavi,2003,Kharif,Jowar,13347.0,11662.4
Uttar Pradesh,Agra,2013,Autumn,Rice,4096.4,12171.7
Odisha,Balasore,1999, Kharif ,Jute,39874.4,87886.9
Andhra Pradesh,Anantapur,2001,Kharif,Groundnut,18136.5,25261.8
Bihar,Bhagalpur,2009,Kharif,Rice,29898.9,90387.4
Maharashtra,Aurangabad,2009,Kharif,Tur,25617.1,17238.7
West Bengal,Murshidabad,2017, Kharif ,Jute,51713.4,136081.8
West Bengal,Hooghly,2005,Rabi,Potato,43638.8,1088154.4
West Bengal,Bardhaman,2007,Autumn,Rice,8282.6,21472.7
Odisha,Puri,2019,Winter,Rice,14973.8,43935.9
Maharashtra,Nashik,1999,Kharif,Onion,61312.5,1040268.6
Punjab,Ludhiana,2018,Rabi,Wheat,57401.2,194743.6
Karnataka,Mysuru,2009,Kharif,Tur,56741.9,36747.1
Karnataka,Belagavi,1997,Rabi,Maize,32141.3,90674.5
Tamil Nadu,Thanjavur,2010,Whole Year,Coconut,43819.8,465406.5
Uttar Pradesh,Meerut,2003,Rabi,Mustard,19185.9,28781.5
Madhya Pradesh,Jabalpur,2002,Rabi,Barley,42521.8,90284.2
Uttar Pradesh,Varanasi,2006,Winter,Rice,6193.1,19035.2
Tamil Nadu,Coimbatore,2003,Autumn,Rice,2032.1,5731.6
Tamil Nadu,Thanjavur,1998,Whole Year,Sugarcane,16672.0,1249676.0
Maharashtra,Nagpur,2020,Whole Year,Banana,56452.7,2783361.4
Tamil Nadu,Thanjavur,2012,Winter,Rice,3445.3,10019.0
Bihar,Gaya,2012,Kharif,Rice,27707.1,86342.8
Karnataka,Bengaluru Rural,2010,Kharif,Onion,18249.0,420862.2
Punjab,Ludhiana,2019,Rabi,Wheat,64390.1,267623.8
Uttar Pradesh,Varanasi,2011,Winter,Rice,7240.6,20161.9
Andhra Pradesh,Anantapur,2021,Autumn,Rice,5852.1,18948.7
Madhya Pradesh,Jabalpur,2000,Rabi,Wheat,77385.4,259656.0
Assam,Dibrugarh,2010,Winter,Rice,14804.1,38855.9
Bihar,Muzaffarpur,2000,Autumn,Rice,,18407.8
Bihar,Muzaffarpur,2004,Rabi,Potato,63395.0,1094322.7
Maharashtra,Aurangabad,2002,Kharif,Soybean,79325.4,99897.2
Uttar Pradesh,Meerut,2010,Kharif,Rice,20204.6,59288.2
Gujarat,Rajkot,2004,Kharif,Tobacco,32277.9,50884.0
Maharashtra,Nashik,2020,Whole Year,Sugarcane,23978.0,2014065.4
Uttar Pradesh,Kanpur,2008,Kharif,Tur,24728.5,25803.2
Karnataka,Mysuru,2021,Kharif,Jowar,10903.2,10431.4
Karnataka,Bengaluru Rural,2001,Kharif,Tobacco,64105.1,103639.7
Haryana,Hisar,2007,Rabi,Mustard,76156.6,114678.5
Rajasthan,Kota,2005,Rabi,Barley,24064.0,63918.6
Haryana,Hisar,2012,Rabi,Mustard,93524.7,151831.1
Gujarat,Ahmedabad,2013,Rabi,Onion,13068.2,338809.5
