State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Decade
Madhya Pradesh,Indore,1999,Kharif,Jowar,20947.2,19599.0,0.936,1990
Maharashtra,Pune,2013,Whole Year,Banana,36708.9,1599671.3,43.577,2010
Maharashtra,Pune,2006,Kharif,Cotton,63295.3,26748.8,0.423,2000
Karnataka,Ballari,2013,Kharif,Tobacco,45056.7,73024.3,1.621,2010
Haryana,Rohtak,2002,Rabi,Wheat,24702.4,62054.2,2.512,2000
Gujarat,Rajkot,2004,Kharif,Onion,8354.2,132502.3,15.861,2000
Maharashtra,Kolhapur,2019,Whole Year,Banana,48071.6,1950509.6,40.575,2010
West Bengal,Hooghly,2017,Winter,Rice,25204.5,84007.7,3.333,2010
Andhra Pradesh,Krishna,2009,Whole Year,Banana,75114.4,2513581.6,33.463,2000
Maharashtra,Nagpur,2010,Kharif,Onion,45136.0,974555.6,21.592,2010
Gujarat,Vadodara,2003,Kharif,Bajra,15555.5,17620.3,1.133,2000
Madhya Pradesh,Bhopal,2019,Rabi,Wheat,102624.4,315615.7,3.075,2010
Andhra Pradesh,Anantapur,2019,Kharif,Cotton,71029.5,39144.1,0.551,2010
Tamil Nadu,Thanjavur,2002,Whole Year,Banana,25484.8,538900.1,21.146,2000
Andhra Pradesh,Chittoor,2006,Kharif,Sunflower,12995.3,10140.1,0.78,2000
Karnataka,Mysuru,2018,Kharif,Groundnut,17532.0,27740.4,1.582,2010
Andhra Pradesh,Guntur,2005,Kharif,Groundnut,20065.4,26322.4,1.312,2000
West Bengal,Bardhaman,2017,Kharif,Rice,40491.8,118040.5,2.915,2010
Maharashtra,Nagpur,2016,Kharif,Soybean,147323.4,249830.5,1.696,2010
Madhya Pradesh,Jabalpur,1998,Rabi,Jowar,35828.5,31428.4,0.877,1990
Kerala,Palakkad,2016,Whole Year,Coconut,103228.1,1155114.6,11.19,2010
West Bengal,Bardhaman,2021,Autumn,Rice,10539.3,35213.6,3.341,2020
Andhra Pradesh,Anantapur,1998,Kharif,Rice,13454.8,36828.9,2.737,1990
Tamil Nadu,Salem,2014,Whole Year,Sugarcane,21950.9,1378624.9,62.805,2010
West Bengal,Hooghly,2021,Rabi,Potato,72788.3,2158214.2,29.651,2020
Maharashtra,Nagpur,1999,Kharif,Cotton,82044.3,40067.8,0.488,1990
West Bengal,Murshidabad,1999,Kharif,Jute,50070.7,86800.9,1.734,1990
West Bengal,Bardhaman,2001,Rabi,Potato,41522.1,1011727.2,24.366,2000
Tamil Nadu,Madurai,2013,Kharif,Rice,6260.3,16752.2,2.676,2010
Odisha,Sambalpur,2006,Winter,Rice,16383.4,43903.5,2.68,2000
Andhra Pradesh,Anantapur,2005,Kharif,Tobacco,39902.7,60692.4,1.521,2000
Bihar,Bhagalpur,2008,Kharif,Rice,32398.8,109553.7,3.381,2000
Rajasthan,Jaipur,2004,Kharif,Soybean,54098.5,54291.5,1.004,2000
Tamil Nadu,Salem,2016,Rabi,Groundnut,9738.0,14461.4,1.485,2010
Andhra Pradesh,Guntur,2012,Kharif,Groundnut,27654.5,42919.7,1.552,2010
Gujarat,Surat,2003,Kharif,Cotton,18932.1,8512.6,0.45,2000
Bihar,Bhagalpur,2005,Kharif,Maize,31251.7,101074.7,3.234,2000
Bihar,Muzaffarpur,2009,Kharif,Maize,28220.9,93706.1,3.32,2000
Gujarat,Rajkot,1997,Rabi,Groundnut,20307.7,32717.1,1.611,1990
Odisha,Puri,2012,Winter,Rice,10759.2,29378.4,2.731,2010
Uttar Pradesh,Kanpur,2005,Rabi,Potato,23606.8,571480.1,24.208,2000
Karnataka,Belagavi,2011,Rabi,Jowar,10001.6,9135.188364896345,0.913,2010
Bihar,Patna,2000,Rabi,Potato,59332.8,1419284.6,23.921,2000
Madhya Pradesh,Indore,1997,Rabi,Barley,31280.9,79238.4,2.533,1990
Madhya Pradesh,Jabalpur,2011,Rabi,Jowar,31747.4,29172.3,0.919,2010
Andhra Pradesh,Chittoor,2010,Rabi,Maize,51983.2,164348.1,3.162,2010
Madhya Pradesh,Bhopal,2007,Rabi,Wheat,76437.6,233805.1,3.059,2000
Rajasthan,Kota,1998,Kharif,Bajra,70003.9,79226.8,1.132,1990
Tamil Nadu,Salem,2000,Kharif,Rice,6714.4,18598.0,2.77,2000
Karnataka,Bengaluru Rural,2021,Whole Year,Sugarcane,70501.7,5137677.0,72.873,2020
Karnataka,Ballari,2007,Whole Year,Coconut,70878.7,791834.6,11.172,2000
West Bengal,Bardhaman,2009,Autumn,Rice,10211.2,19944.2,1.953,2000
Maharashtra,Pune,2020,Kharif,Jowar,43260.3,40605.7,0.939,2020
Maharashtra,Kolhapur,1998,Kharif,Onion,46688.8,847964.8,18.162,1990
Andhra Pradesh,Chittoor,2020,Rabi,Maize,47546.6,177172.0,3.726,2020
Haryana,Karnal,2021,Kharif,Bajra,75293.4,94199.7,1.251,2020
Karnataka,Ballari,2014,Rabi,Sunflower,40696.7,25420.8,0.625,2010
Tamil Nadu,Madurai,2006,Rabi,Groundnut,7218.6,9572.9,1.326,2000
Madhya Pradesh,Indore,2010,Rabi,Gram,95867.7,113144.9,1.18,2010
Bihar,Muzaffarpur,2017,Kharif,Maize,24277.0,74216.6,3.057,2010
Karnataka,Ballari,2008,Rabi,Jowar,8604.4,9163.0,1.065,2000
Karnataka,Ballari,2020,Kharif,Tur,98068.5,80739.6,0.823,2020
Madhya Pradesh,Indore,2001,Rabi,Wheat,68000.6,187811.0,2.762,2000
Karnataka,Mysuru,2003,Rabi,Sunflower,41277.7,35126.7,0.851,2000
Andhra Pradesh,Guntur,2015,Kharif,Cotton,71443.8,25769.1,0.361,2010
West Bengal,Murshidabad,1998,Winter,Rice,17203.2,45508.9,2.645,1990
Maharashtra,Aurangabad,1997,Kharif,Onion,56941.3,935374.9,16.427,1990
Gujarat,Ahmedabad,2016,Rabi,Groundnut,37396.4,66461.7,1.777,2010
Andhra Pradesh,Anantapur,2006,Winter,Rice,8914.0,29308.7,3.288,2000
Punjab,Ludhiana,2002,Winter,Rice,10816.7,22038.8,2.037,2000
Punjab,Jalandhar,2013,Rabi,Wheat,54404.8,180238.6,3.313,2010
Madhya Pradesh,Indore,2018,Rabi,Wheat,73071.8,268924.2,3.68,2010
Karnataka,Belagavi,2011,Kharif,Maize,27651.4,108823.0,3.936,2010
Odisha,Puri,2017,Kharif,Rice,23309.5,65399.4,2.806,2010
Rajasthan,Jaipur,2010,Kharif,Bajra,50864.5,70545.0,1.387,2010
Bihar,Bhagalpur,2006,Rabi,Potato,98332.4,2353280.5,23.932,2000
Assam,Silchar,2003,Kharif,Jute,54855.4,129968.6,2.369,2000
Uttar Pradesh,Agra,2009,Rabi,Gram,19967.4,17554.6,0.879,2000
Assam,Dibrugarh,2005,Winter,Rice,20743.4,55663.9,2.683,2000
Andhra Pradesh,Anantapur,2001,Kharif,Sunflower,11851.6,10326.9,0.871,2000
Uttar Pradesh,Varanasi,1998,Rabi,Wheat,55555.8,160839.9,2.895,1990
Maharashtra,Nashik,2004,Kharif,Onion,48301.8,569358.8,11.788,2000
Tamil Nadu,Salem,2010,Whole Year,Sugarcane,17925.4,1355848.7,75.638,2010
Andhra Pradesh,Chittoor,1998,Kharif,Sunflower,13009.6,12890.9,0.991,1990
Maharashtra,Kolhapur,2010,Rabi,Jowar,38668.3,37195.6,0.962,2010
Karnataka,Ballari,2003,Kharif,Onion,23504.3,406151.8,17.28,2000
Karnataka,Belagavi,2015,Kharif,Groundnut,12372.2,18038.8,1.458,2010
Bihar,Muzaffarpur,2002,Autumn,Rice,10907.0,18964.2,1.739,2000
Karnataka,Bengaluru Rural,2021,Rabi,Jowar,7344.9,7359.3,1.002,2020
Karnataka,Mysuru,2010,Kharif,Sunflower,32882.3,26477.3,0.805,2010
Punjab,Ludhiana,2014,Autumn,Rice,4209.0,10414.3,2.474,2010
Maharashtra,Nagpur,2016,Kharif,Cotton,161010.1,106834.1,0.664,2010
Madhya Pradesh,Gwalior,2021,Kharif,Jowar,25030.1,20593.7,0.823,2020
Tamil Nadu,Madurai,2021,Whole Year,Sugarcane,23544.0,1543164.8,65.544,2020
Karnataka,Bengaluru Rural,2004,Rabi,Jowar,12495.7,10711.9,0.857,2000
Uttar Pradesh,Meerut,2012,Whole Year,Sugarcane,95832.3,7646208.2,79.787,2010
Karnataka,Mysuru,2005,Kharif,Jowar,9819.0,8103.8,0.825,2000
Tamil Nadu,Salem,2008,Rabi,Groundnut,8024.6,13230.8,1.649,2000
Karnataka,Mysuru,2021,Rabi,Groundnut,17704.6,29733.8,1.679,2020
Uttar Pradesh,Kanpur,2011,Rabi,Barley,67101.4,170550.2,2.542,2010
Maharashtra,Nashik,2021,Rabi,Jowar,28642.5,26313.8,0.919,2020
Andhra Pradesh,Guntur,2012,Rabi,Maize,36912.0,119421.5,3.235,2010
Assam,Dibrugarh,2005,Kharif,Jute,91561.5,211603.1,2.311,2000
Uttar Pradesh,Lucknow,2017,Rabi,Potato,39444.9,1368026.2,34.682,2010
Odisha,Cuttack,2001,Autumn,Rice,9765.0,25773.2,2.639,2000
Gujarat,Rajkot,2007,Kharif,Onion,11011.0,248603.2,22.578,2000
Andhra Pradesh,Anantapur,2008,Whole Year,Banana,70388.1,3087387.5,43.862,2000
Gujarat,Surat,2019,Whole Year,Banana,77248.8,4368130.3,56.546,2010
Andhra Pradesh,Krishna,1999,Rabi,Maize,38792.4,114660.2,2.956,1990
Uttar Pradesh,Agra,2009,Rabi,Potato,27225.1,596861.5,21.923,2000
Uttar Pradesh,Kanpur,1999,Rabi,Gram,21582.7,22656.9,1.05,1990
West Bengal,Nadia,2016,Autumn,Rice,12221.1,41692.0,3.411,2010
Punjab,Ludhiana,2002,Kharif,Cotton,84965.8,32636.9,0.384,2000
Rajasthan,Bikaner,2000,Rabi,Wheat,81908.3,226397.5,2.764,2000
Bihar,Gaya,2007,Winter,Rice,15421.3,46218.5,2.997,2000
Karnataka,Ballari,2016,Kharif,Onion,23937.4,595034.7,24.858,2010
Uttar Pradesh,Kanpur,2019,Kharif,Rice,23413.1,74692.0,3.19,2010
Andhra Pradesh,Anantapur,2015,Rabi,Sunflower,11548.1,6991.1,0.605,2010
Andhra Pradesh,Anantapur,2013,Kharif,Maize,53813.9,174129.85202085305,3.236,2010
Uttar Pradesh,Meerut,2007,Autumn,Rice,7151.9,26928.1,3.765,2000
Bihar,Patna,2007,Autumn,Rice,7298.6,18621.7,2.551,2000
Uttar Pradesh,Varanasi,2000,Autumn,Rice,4616.4,10878.1,2.356,2000
Uttar Pradesh,Varanasi,2018,Autumn,Rice,6069.0,15967.4,2.631,2010
Bihar,Bhagalpur,1997,Rabi,Maize,17840.6,49406.1,2.769,1990
West Bengal,Hooghly,1997,Winter,Rice,21367.7,51023.7,2.388,1990
Bihar,Bhagalpur,2010,Winter,Rice,18582.2,52234.3,2.811,2010
Tamil Nadu,Madurai,2010,Whole Year,Banana,24126.5,1066517.5,44.205,2010
Assam,Guwahati,2000,Kharif,Jute,86049.9,196585.3,2.285,2000
Assam,Guwahati,2019,Kharif,Rice,36536.7,136521.7,3.737,2010
Andhra Pradesh,Krishna,2014,Rabi,Groundnut,15625.4,20031.7,1.282,2010
Rajasthan,Jaipur,2020,Rabi,Barley,22565.4,43314.7,1.92,2020
Gujarat,Vadodara,2003,Kharif,Groundnut,18537.7,26296.6,1.419,2000
Karnataka,Ballari,2012,Kharif,Sunflower,43974.9,38443.8,0.874,2010
Uttar Pradesh,Agra,2009,Kharif,Bajra,41323.9,39622.6,0.959,2000
Uttar Pradesh,Meerut,2005,Rabi,Mustard,18719.5,22754.3,1.216,2000
Karnataka,Belagavi,2004,Whole Year,Sugarcane,99082.3,6243890.5,63.017,2000
Rajasthan,Jodhpur,2003,Rabi,Wheat,60054.5,219552.2,3.656,2000
Rajasthan,Bikaner,2009,Rabi,Gram,93732.8,82803.6,0.883,2000
Andhra Pradesh,Chittoor,2006,Rabi,Sunflower,11051.8,9707.7,0.878,2000
Punjab,Amritsar,2013,Kharif,Rice,14310.8,50242.6,3.511,2010
Uttar Pradesh,Varanasi,2006,Rabi,Gram,18260.8,21885.0,1.198,2000
West Bengal,Murshidabad,2004,Kharif,Jute,44152.1,88449.3,2.003,2000
Maharashtra,Nagpur,2010,Whole Year,Sugarcane,17145.9,1178332.9,68.724,2010
Rajasthan,Bikaner,2015,Rabi,Barley,16913.1,38757.8,2.292,2010
Punjab,Patiala,2019,Autumn,Rice,8511.9,30033.2,3.528,2010
Karnataka,Belagavi,2001,Kharif,Sunflower,38703.3,34207.0,0.884,2000
Karnataka,Bengaluru Rural,1998,Kharif,Jowar,14884.4,13570.5,0.912,1990
West Bengal,Murshidabad,2021,Winter,Rice,15303.5,54716.0,3.575,2020
Karnataka,Bengaluru Rural,2004,Kharif,Tur,79891.2,56361.9,0.705,2000
Tamil Nadu,Coimbatore,2019,Winter,Rice,6388.3,18087.4,2.831,2010
Punjab,Ludhiana,2001,Winter,Rice,6467.6,16358.9,2.529,2000
Madhya Pradesh,Jabalpur,2003,Kharif,Soybean,23836.3,28449.1,1.194,2000
Gujarat,Vadodara,2021,Kharif,Tobacco,32187.9,51955.0,1.614,2020
Andhra Pradesh,Guntur,1998,Rabi,Groundnut,19643.8,23083.1,1.175,1990
Maharashtra,Pune,2000,Kharif,Cotton,101619.5,51614.2,0.508,2000
Madhya Pradesh,Bhopal,2015,Rabi,Gram,73873.3,66609.5,0.902,2010
Madhya Pradesh,Bhopal,2019,Rabi,Barley,28750.3,59751.6,2.078,2010
Uttar Pradesh,Agra,2004,Rabi,Wheat,65914.2,193493.7,2.936,2000
Bihar,Gaya,1997,Kharif,Maize,31740.1,84994.0,2.678,1990
Andhra Pradesh,Krishna,2008,Kharif,Sunflower,13098.8,11342.1,0.866,2000
Punjab,Patiala,1999,Rabi,Wheat,45725.7,151027.7,3.303,1990
Andhra Pradesh,Anantapur,2004,Winter,Rice,5477.3,10873.3,1.985,2000
Haryana,Panipat,2000,Kharif,Bajra,79719.6,102275.2,1.283,2000
Uttar Pradesh,Meerut,2014,Rabi,Mustard,22191.7,24892.2,1.122,2010
Maharashtra,Kolhapur,2007,Kharif,Soybean,68404.2,89536.7,1.309,2000
Andhra Pradesh,Krishna,1998,Kharif,Cotton,72879.5,28951.8,0.397,1990
Odisha,Cuttack,2017,Winter,Rice,15213.9,48050.4,3.158,2010
West Bengal,Nadia,2011,Winter,Rice,14980.5,41518.1,2.771,2010
Uttar Pradesh,Lucknow,2004,Rabi,Barley,73490.3,165494.1,2.252,2000
Rajasthan,Bikaner,2011,Rabi,Mustard,52279.6,68833.8,1.317,2010
Haryana,Hisar,2011,Rabi,Mustard,97806.3,145321.4,1.486,2010
Gujarat,Ahmedabad,1998,Kharif,Cotton,10626.5,5245.0,0.494,1990
West Bengal,Murshidabad,1997,Autumn,Rice,10215.3,24197.2,2.369,1990
Andhra Pradesh,Guntur,2009,Rabi,Maize,34224.7,89148.0,2.605,2000
Andhra Pradesh,Chittoor,2020,Winter,Rice,7704.6,26317.7,3.416,2020
Gujarat,Surat,1999,Kharif,Groundnut,26488.3,35749.7,1.35,1990
Karnataka,Mysuru,1998,Rabi,Sunflower,38096.0,37435.8,0.983,1990
Uttar Pradesh,Varanasi,2013,Whole Year,Sugarcane,99730.6,7290534.6,73.102,2010
Assam,Silchar,2006,Kharif,Rice,33623.5,101247.2,3.011,2000
Odisha,Balasore,2007,Autumn,Rice,9196.5,23249.7,2.528,2000
Tamil Nadu,Coimbatore,2014,Whole Year,Banana,39748.6,1205084.8,30.318,2010
Haryana,Panipat,2010,Kharif,Bajra,111480.4,140982.2,1.265,2010
Maharashtra,Aurangabad,2015,Whole Year,Sugarcane,20776.5,1140430.5,54.89,2010
Maharashtra,Kolhapur,2018,Kharif,Tur,39045.0,31081.6,0.796,2010
Madhya Pradesh,Bhopal,2011,Rabi,Wheat,64575.2,224231.9,3.472,2010
Maharashtra,Kolhapur,2010,Kharif,Tur,24812.6,21738.6,0.876,2010
Punjab,Patiala,2000,Winter,Rice,7650.4,20917.7,2.734,2000
Maharashtra,Nashik,2015,Kharif,Onion,69839.7,1342684.5,19.225,2010
Maharashtra,Aurangabad,2013,Rabi,Onion,56305.9,1364159.2,24.228,2010
Bihar,Muzaffarpur,2020,Rabi,Maize,30845.1,102894.7,3.336,2020
Bihar,Bhagalpur,2006,Rabi,Maize,26856.5,84909.4,3.162,2000
Karnataka,Mysuru,2012,Whole Year,Sugarcane,90517.8,7221936.3,79.785,2010
Assam,Silchar,2011,Kharif,Rice,35121.5,103833.2,2.956,2010
Odisha,Sambalpur,2002,Kharif,Rice,21114.4,52451.0,2.484,2000
Karnataka,Mysuru,2006,Kharif,Maize,22083.3,76577.1,3.468,2000
Gujarat,Surat,2005,Rabi,Groundnut,20922.6,30167.0,1.442,2000
Punjab,Amritsar,2000,Autumn,Rice,4504.4,10628.4,2.36,2000
Assam,Silchar,2010,Kharif,Jute,73979.8,182690.5,2.469,2010
Bihar,Bhagalpur,2007,Kharif,Rice,25610.5,93294.4,3.643,2000
Karnataka,Belagavi,2018,Kharif,Onion,32197.9,878946.5,27.298,2010
Rajasthan,Jodhpur,1999,Rabi,Gram,89607.9,83938.0,0.937,1990
West Bengal,Nadia,2015,Kharif,Jute,38576.1,74859.7,1.941,2010
Karnataka,Ballari,2020,Kharif,Sunflower,40326.8,32882.6,0.815,2020
Andhra Pradesh,Chittoor,1999,Kharif,Tobacco,72307.5,152793.7,2.113,1990
Andhra Pradesh,Guntur,2008,Kharif,Groundnut,19237.2,26715.3,1.389,2000
Uttar Pradesh,Meerut,1998,Whole Year,Sugarcane,96250.2,6855750.1,71.228,1990
Gujarat,Rajkot,2016,Kharif,Bajra,23430.0,25186.4,1.075,2010
Tamil Nadu,Madurai,2021,Autumn,Rice,2651.2,7802.8,2.943,2020
Karnataka,Ballari,2017,Rabi,Maize,42573.4,143036.8,3.36,2010
Uttar Pradesh,Meerut,2010,Rabi,Wheat,64319.0,182721.2,2.841,2010
Gujarat,Rajkot,2019,Rabi,Groundnut,25266.1,44966.2,1.78,2010
Madhya Pradesh,Indore,2017,Kharif,Jowar,20867.9,21937.8,1.051,2010
Uttar Pradesh,Meerut,2014,Autumn,Rice,6958.0,18134.6,2.606,2010
Assam,Silchar,1998,Autumn,Rice,12782.1,35255.9,2.758,1990
Uttar Pradesh,Lucknow,2021,Rabi,Potato,33608.2,1366313.1,40.654,2020
Kerala,Kottayam,2001,Whole Year,Coconut,90901.1,848659.3,9.336,2000
Bihar,Patna,2018,Rabi,Maize,26767.2,100805.2,3.766,2010
Tamil Nadu,Coimbatore,1998,Winter,Rice,3209.8,8277.7,2.579,1990
Karnataka,Mysuru,2015,Kharif,Maize,34987.5,119337.6,3.411,2010
Uttar Pradesh,Kanpur,2016,Rabi,Potato,28486.8,821904.7,28.852,2010
Karnataka,Bengaluru Rural,2011,Rabi,Onion,21276.1,411566.7,19.344,2010
Madhya Pradesh,Gwalior,2002,Kharif,Soybean,39593.8,35784.4,0.904,2000
Assam,Silchar,2002,Winter,Rice,17914.8,49997.85973907798,2.791,2000
Bihar,Muzaffarpur,2006,Kharif,Maize,36509.3,120158.4,3.291,2000
Maharashtra,Nashik,1997,Kharif,Tur,32188.0,29685.6,0.922,1990
Punjab,Amritsar,2000,Rabi,Wheat,39309.6,143817.7,3.659,2000
Andhra Pradesh,Krishna,2020,Whole Year,Banana,88244.6,4549154.5,51.552,2020
Karnataka,Mysuru,2005,Kharif,Tobacco,47045.7,68927.0,1.465,2000
Karnataka,Bengaluru Rural,2005,Rabi,Groundnut,11397.8,15791.5,1.385,2000
Haryana,Hisar,2017,Kharif,Bajra,84175.8,117866.8,1.4,2010
Odisha,Cuttack,2012,Kharif,Jute,41547.7,109922.4,2.646,2010
Maharashtra,Nashik,2018,Kharif,Cotton,105609.0,57675.2,0.546,2010
Assam,Dibrugarh,2006,Winter,Rice,19302.7,55133.3,2.856,2000
Haryana,Hisar,2000,Rabi,Mustard,72202.4,96928.3,1.342,2000
Madhya Pradesh,Indore,1997,Rabi,Maize,27254.7,77913.1,2.859,1990
Maharashtra,Nashik,2014,Kharif,Onion,56813.8,1109534.9,19.529,2010
Haryana,Panipat,2009,Rabi,Mustard,91348.7,90560.8,0.991,2000
Gujarat,Surat,2002,Kharif,Tobacco,52397.6,90851.0,1.734,2000
Tamil Nadu,Madurai,1998,Autumn,Rice,2888.8,8220.3,2.846,1990
Karnataka,Mysuru,2019,Kharif,Sunflower,34512.3,25137.9,0.728,2010
Andhra Pradesh,Anantapur,2004,Autumn,Rice,3881.5,10832.75797537406,2.791,2000
Uttar Pradesh,Kanpur,2007,Rabi,Gram,15349.7,15205.5,0.991,2000
Uttar Pradesh,Kanpur,2001,Winter,Rice,8990.3,23741.5,2.641,2000
Uttar Pradesh,Varanasi,2020,Kharif,Tur,43595.2,46594.6,1.069,2020
West Bengal,Bardhaman,1999,Autumn,Rice,8345.1,19684.9,2.359,1990
Bihar,Muzaffarpur,2015,Rabi,Potato,70081.3,1889703.9,26.964,2010
Karnataka,Belagavi,2013,Rabi,Groundnut,13372.8,19528.2,1.46,2010
Rajasthan,Bikaner,2021,Kharif,Bajra,67816.3,78832.2,1.162,2020
Gujarat,Ahmedabad,2001,Kharif,Onion,6791.0,121474.0,17.887,2000
Karnataka,Ballari,2019,Kharif,Jowar,9932.8,8137.6,0.819,2010
Madhya Pradesh,Gwalior,2000,Kharif,Maize,23822.9,72089.4,3.026,2000
Gujarat,Vadodara,2012,Kharif,Onion,11875.8,278137.8,23.421,2010
Maharashtra,Nashik,2021,Kharif,Soybean,118506.4,237469.2,2.004,2020
Odisha,Puri,2009,Winter,Rice,12502.9,26436.4,2.114,2000
Rajasthan,Bikaner,2014,Rabi,Mustard,47492.0,68711.2,1.447,2010
Tamil Nadu,Thanjavur,2002,Kharif,Rice,6157.9,13440.1,2.183,2000
Karnataka,Belagavi,2018,Kharif,Sunflower,35742.7,23496.5,0.657,2010
Uttar Pradesh,Meerut,2011,Rabi,Wheat,85713.8,297648.6627151106,3.473,2010
Tamil Nadu,Coimbatore,2011,Whole Year,Sugarcane,19938.9,1409051.1,70.668,2010
Maharashtra,Nashik,2009,Whole Year,Banana,43186.2,1739301.1,40.274,2000
Assam,Guwahati,1999,Kharif,Jute,80293.8,153813.6,1.916,1990
Gujarat,Surat,2015,Rabi,Groundnut,38564.2,53439.1,1.386,2010
Andhra Pradesh,Anantapur,2003,Whole Year,Banana,92985.2,3402260.6,36.589,2000
Assam,Guwahati,2007,Kharif,Rice,32534.4,90208.8,2.773,2000
Gujarat,Surat,2002,Rabi,Groundnut,37050.2,35828.7,0.967,2000
Odisha,Sambalpur,2011,Kharif,Jute,55073.0,108751.3,1.975,2010
Punjab,Patiala,2006,Rabi,Wheat,51036.7,158574.4,3.107,2000
Maharashtra,Pune,2002,Kharif,Cotton,73311.7,26603.0,0.363,2000
Uttar Pradesh,Meerut,2005,Rabi,Gram,15712.8,12974.2,0.826,2000
Bihar,Bhagalpur,2007,Rabi,Maize,31741.8,102615.3,3.233,2000
Assam,Guwahati,2013,Kharif,Jute,75496.2,164027.1,2.173,2010
Tamil Nadu,Thanjavur,2005,Kharif,Rice,9261.3,24940.0,2.693,2000
Punjab,Ludhiana,2003,Winter,Rice,9412.6,29727.6,3.158,2000
Andhra Pradesh,Guntur,2002,Kharif,Cotton,54804.2,20641.9,0.377,2000
Madhya Pradesh,Indore,2001,Rabi,Gram,56431.7,64162.2,1.137,2000
West Bengal,Murshidabad,2020,Kharif,Rice,26768.2,88848.6,3.319,2020
West Bengal,Bardhaman,2020,Autumn,Rice,14139.5,44491.7,3.147,2020
West Bengal,Nadia,2002,Kharif,Rice,38752.2,74301.8,1.917,2000
Madhya Pradesh,Indore,2004,Rabi,Wheat,97857.3,237430.8,2.426,2000
Andhra Pradesh,Chittoor,2000,Autumn,Rice,3494.9,7369.0,2.109,2000
West Bengal,Hooghly,2003,Kharif,Rice,37226.9,95398.3,2.563,2000
Andhra Pradesh,Guntur,2002,Kharif,Tobacco,60661.3,105521.9,1.74,2000
Maharashtra,Kolhapur,2000,Kharif,Onion,32063.0,613053.8,19.12,2000
West Bengal,Hooghly,2006,Rabi,Potato,52615.9,1576394.2,29.96,2000
Gujarat,Ahmedabad,2007,Kharif,Cotton,19259.7,9284.5,0.482,2000
Maharashtra,Kolhapur,1997,Kharif,Jowar,31204.5,33784.0,1.083,1990
Uttar Pradesh,Kanpur,2013,Rabi,Barley,67636.1,143531.3,2.122,2010
Madhya Pradesh,Jabalpur,1997,Kharif,Jowar,26445.5,24482.6,0.926,1990
Karnataka,Bengaluru Rural,2009,Whole Year,Coconut,66502.2,496183.3,7.461,2000
Karnataka,Mysuru,2006,Kharif,Jowar,7722.2,7766.4,1.006,2000
Karnataka,Mysuru,2020,Whole Year,Sugarcane,99847.3,8714220.4,87.275,2020
Madhya Pradesh,Gwalior,2011,Kharif,Maize,49558.7,155505.6,3.138,2010
Madhya Pradesh,Gwalior,2014,Kharif,Soybean,45758.6,62509.8,1.366,2010
Madhya Pradesh,Bhopal,2015,Kharif,Soybean,49062.6,65111.9,1.327,2010
Karnataka,Bengaluru Rural,2021,Whole Year,Coconut,71453.2,662420.3,9.271,2020
Karnataka,Ballari,2021,Kharif,Onion,28657.9,887380.0,30.965,2020
Odisha,Balasore,2005,Winter,Rice,15473.8,44497.5,2.876,2000
Punjab,Jalandhar,2000,Kharif,Cotton,66083.0,25346.3,0.384,2000
West Bengal,Bardhaman,2000,Kharif,Rice,36383.2,104057.6,2.86,2000
Kerala,Kottayam,2007,Whole Year,Coconut,79700.0,692091.4,8.684,2000
West Bengal,Hooghly,2010,Kharif,Rice,27337.6,84942.1,3.107,2010
Andhra Pradesh,Anantapur,2008,Rabi,Sunflower,10818.5,10119.1,0.935,2000
Gujarat,Surat,2007,Kharif,Bajra,17998.1,24329.6,1.352,2000
Rajasthan,Jaipur,2014,Kharif,Bajra,62786.7,66406.9,1.058,2010
Madhya Pradesh,Indore,1997,Rabi,Jowar,20191.3,19920.4,0.987,1990
Madhya Pradesh,Indore,2007,Rabi,Gram,97607.3,88191.5,0.904,2000
Rajasthan,Kota,2003,Kharif,Bajra,56352.5,68209.5,1.21,2000
Karnataka,Bengaluru Rural,2000,Rabi,Onion,18307.8,356287.1,19.461,2000
Punjab,Ludhiana,1997,Rabi,Wheat,61577.0,174653.2,2.836,1990
Uttar Pradesh,Agra,2007,Rabi,Potato,33035.7,869001.8,26.305,2000
Uttar Pradesh,Meerut,2013,Rabi,Mustard,25112.4,35017.2,1.394,2010
Maharashtra,Nashik,1999,Whole Year,Sugarcane,22412.7,1496260.3,66.759,1990
Rajasthan,Kota,2003,Rabi,Barley,18814.0,40349.9,2.145,2000
Uttar Pradesh,Meerut,2021,Rabi,Wheat,73368.5,308232.3,4.201,2020
Punjab,Amritsar,2000,Kharif,Rice,13752.5,35498.3,2.581,2000
Andhra Pradesh,Anantapur,2005,Whole Year,Banana,60688.7,2397480.3,39.505,2000
Karnataka,Mysuru,2014,Kharif,Onion,18214.8,369548.6,20.288,2010
Haryana,Karnal,1998,Rabi,Mustard,62351.2,85934.4,1.378,1990
Tamil Nadu,Salem,2004,Kharif,Groundnut,9943.3,11426.4,1.149,2000
Madhya Pradesh,Jabalpur,2009,Rabi,Jowar,38457.4,27853.2,0.724,2000
Rajasthan,Bikaner,2009,Kharif,Bajra,60156.4,63247.2,1.051,2000
Karnataka,Bengaluru Rural,1999,Kharif,Tur,89143.7,84545.6,0.948,1990
Haryana,Rohtak,2002,Kharif,Bajra,67221.3,83325.2,1.24,2000
Andhra Pradesh,Guntur,2011,Autumn,Rice,6255.6,19890.2,3.18,2010
